exp,listener,isi,delta,response
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,-0.25,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,0.0,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,0.5,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,0.0,0.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,0.0,0.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,0.0,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,1.0,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,0.0,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.0,0.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,0.25,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,0.0,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,0.0,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,0.0,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,0.0,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,0.0,0.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,0.0,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-1.5,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,-0.5,0.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,0.75,1.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,1.0,1.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,0.5,1.0
exp2,L08,2.0,-1.0,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,-0.25,0.0
exp2,L08,2.0,-1.25,0.0
exp2,L08,2.0,1.5,1.0
exp2,L08,2.0,0.25,1.0
exp2,L08,2.0,0.0,0.0
exp2,L08,2.0,1.25,1.0
exp2,L08,2.0,-0.75,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,-1.5,0.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,0.75,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,-0.25,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-1.25,0.0
exp2,L08,5.0,1.25,1.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,0.0,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,0.5,1.0
exp2,L08,5.0,0.0,1.0
exp2,L08,5.0,-1.0,0.0
exp2,L08,5.0,0.25,1.0
exp2,L08,5.0,-0.75,0.0
exp2,L08,5.0,-0.5,0.0
exp2,L08,5.0,-0.25,1.0
exp2,L08,5.0,1.5,1.0
exp2,L08,5.0,1.0,1.0
exp2,L08,5.0,0.5,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-0.25,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,1.25,1.0
exp2,L08,0.5,0.5,1.0
exp2,L08,0.5,0.25,1.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,-0.75,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,1.5,1.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,0.75,1.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,-1.25,0.0
exp2,L08,0.5,-1.0,0.0
exp2,L08,0.5,-1.5,0.0
exp2,L08,0.5,0.0,1.0
exp2,L08,0.5,0.0,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-0.5,0.0
exp2,L08,0.5,1.0,1.0
exp2,L08,0.5,-0.25,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,-0.25,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,-0.25,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,0.0,0.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,0.0,0.0
exp2,L08,10.0,-0.25,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,0.0,0.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-0.25,0.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,0.0,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,0.25,1.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,1.5,1.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-1.5,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,1.25,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,0.5,1.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,0.0,1.0
exp2,L08,10.0,0.75,1.0
exp2,L08,10.0,-0.75,0.0
exp2,L08,10.0,-0.5,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-1.25,0.0
exp2,L08,10.0,1.0,1.0
exp2,L08,10.0,-1.0,0.0
exp2,L08,10.0,0.5,1.0
